komentar,label
"​@@dwisripudjianto4124 kamu itu buta apa emg cuma milih liat apa yg kamu pgn lihat sih, sbyk itu pembangun di papua dan u bilang anggaran cuma buat IKN, dan woy ini tuh mau jd IBU KOTA cuy masa yha kgk butuh duit gede lu mikir yg jauh dikit napa, trs nanti kalau IKN maju, jg yg maju kita semua cuy knp karena lapangan pekerjaan pasti bkl bertambah, trs ekonomi, lapangan pekerjaan, trs imigrasi ( org2 yg yg pindah tempat ) g semua cuma di jakarta atau pulau jawa, dan negara yg ibukotanya pindah2 tuh bkn cuma kita mlh yg g pindah2 biasanya punya masalah yg td gw jelasin di atas Ekonomi centrist, lapangan pekerjaan yg g merata yg bikin org2 pindah semua ke ibu kota dll ( contoh nyata yg negaranya udh semaju itu tp punya masalah ama ekonomi centric, lihat korea selatan, baca dan tonton dokumentasinya seberapa serem kalau satu negara apalagi yg gede bgt dan multicultural kyk kita hanya berpusat di satu kota/pulau dll )<br><br>Dan satu lg mas broo inget negara kita ada yg namanya otonomi daerah kalau daerah kamu dan yg lain tertinggal padahal dana selalu diberikan ke stiap provinsi ( ada datanya ) berarti pemerintah daerah kamu korupsi.",1
"​@@dwisripudjianto4124 sabar jg inget bangun negara tuh g gampang, makanya ini pemerintah lg pake jln inovativ yg paling effective kalau itu IKN jd kalimantan yg lain pasti bkl progressnya cepet percaya deh, yg jd pertanyaan disini bkl jd apa kgk takut gw apalagi ada capres yg secara terang2an g suka IKN padahal udh segede itu progressnya masa yha di hentiin, toh kebijakan beliau di jakarta jg g ada yg bagus cuma pinter ngomong doang",0
​@@dwisripudjianto4124 lho kan bs melek media.  Atau pura&quot; hk liat pembangunan dimana&quot;,1
Klo membangun nya gak utang mah ok tp klo utang jg investor asing lebih dapat vi dan rakyatalah dpt ampas nya itu yg gak bagus,0
"Terlalu di paksakan, pendidikan aja kau urus lah . Kan anak bangsa yg bayar ntr ntu . Tapi kau liat pendidikan di indo berita nya kacau . Ga ad prestasi nya .",1
"Yang NO 1 di INDONESIA Bisa di Banggain Adalah SLOT ONLINE!!! Mana Ada Candy Rush Tampilan kake Zeus😂😂,Promosi Judi Online jadi DUTA INCES. BANDAR nya Punya Aparat. Itulah yg saya Banggakan.",0
"Ini pikiran dan harapan gua di ibu kota baru nantinya, pengennya populasi yang tinggal di ibu kota di batasi, biar tidak over popupalis seperti di jakarta, karna bakal banyak manfaat yg bakal di dapat menurutku, klw di tulis disini bakal panjang bamget.",0
GAMPANG AJA ALASAN NYA :<br>1. INDONESIA HARUS MAJU MENYONGSONG ERA DIGITALISASI MASA DEPAN<br>2. KESEJAHTERAAN RAKYAT INDONESIA AKAN LEBIH sejahtera<br>3. BUAT YANG TIDSK MAU NGERTI . . .MATI AJA LU,1
"bener, kapan sih indonesia maju kalau masih menolak pembangunan karena masalah asal leluhur dan budaya... mau sampe kapan pulau kalimantan dan Sulawesi hutan 🗿🗿🗿",1
"walau belum pernah ke sana bila IKN sukses Indonesia akan meningkatkan ekonomi di masa depan serta menunjukan kobstruksi juga akan maju, politis nya adanya pemerataan pembangunan",1
"Menurut gue pribadi, ini pemikiran yang salahnya kalau selalu mikir &quot;apa yang bisa dibanggain dari Indonesia ke negara lain?&quot; Mirip sama orang miskin mau keliatan kaya pakai outfit ratusan juta. Sekarang pendidikan aja kalau ga kaya, gabisa dapet SD, SMP, SMA Swasta yang bagus, paling mentok gratis masuk negeri yang didoktrin kalau besar nanti jadi karyawan, gaboleh kritis, kalau kritis di keluarin. Terus masalah kesehatan, kalau orang miskin sakit ya pilihannya cuma meninggal, gabisa dirawat negara sebagus Asuransi swasta, Kalau ditanya mampu ga seengganya dua hal tadi pendidikan dan kesehatan dulu yang diduluin? mampu banget, tapi korupsinya kelewatan kemaruk. Terus sekarang tiba-tiba orang ngeliat IKN biaya pembangunannya hampir 500T, buat mindset biar Indonesia ada yang dibanggain. Ditambah asupan dari media yang gue gatau bener atau engga, dan gue  gatau cari asupan informasi yang benernya juga gimana ya 😅masalah investor dan kepentingan politik. Buat gue sekarang milenials, gue udah gapeduli lo mau bangun apa, korupsi segede apa, gue cuma minta jangan kemaruk, seengganya pendidikan dan kesehatan bisa dikaji ulang jadi 100x lebih baik. Kalau takut pendidikan yang baik bisa jadi boomerang untuk pemerintah, yaudah deh seengganya pelayanan dan asuransi kesehatan yang bisa jauh lebih baik, biar orang yang ga sampai jual tanah untuk operasi dan dapat pelayanan dengan baik mau dia asuransi dari negara atau swasta.",1
"IKN,,,kalau ganti pemerintah,, gw sih pesimis,, ,, dan bye bye uang pajak kita jd beton berlumut",1
🤔🤔😂😂😂 ngak perlu pintar yg penting nurut 🎉🎉🎉,1
"@@user-sy4ok6zg9y maaf, saya tidak percaya akan ada Indonesia emas.. 😅 tapi saya yakin, presiden akan tetap pak jokowi, karna tidak ada presiden yang baru lagi nanti 🤣",0
@@Labirin3224 jadi monarki  dong? oligarki dong?,0
"@@user-sy4ok6zg9y , apapun itu biarkan lah, yang harus terjadi pasti terjadi.. 😅",0
"Semangat itu penting utk membentuk sesuatu menjadi Nyata , ayo, Mari kita beri semangat untuk IKN ini ✊👍👍",1
"Pemimpin saat ini Sok2an loncat loncat,.bikin IKN, KC, Tambang2,.Tol dll. Hutang Negara, jadi Segunung,.Koruptor Merajalela /Maling Anggaran Negara ,Maling Uang Rakyat ada dimana mana,..Hukum Tajam Ke Bawah, ,Pengangguran PHK Gembel, di mana mana,..skarang malah beras,pangan ngak bisa berkutik lagi mahal,. Ujung2nya hanya memperkaya pejabat, mafia dan kroni2nya, Siapa yg Tanggung jawab ?. Rakyat dan Negara Terpuruk .para pengatur kebijakan Omong Besar tapi malah merusak Bangsa dan Negara sendiri, Perusak dan Merampok Negara sendiri, demi kepentingannya Sendiri,.Rakyat dan Negara yang di korbankan,. Ngeri nasib Anak Cucu Indonesia ke depan, Harus Diadili itu akibat salah urus Negara Ujung2nya Kondisi Rakyat dan,Negara Terpuruk , akibat Keserakahan,. 🤦",1
"bukan sok sokan loncat, karena emng harus gini, mau kapan maju nya kalau gak mau ambil keputusan dan resiko",0
"Utk komit spt pak jokowi.. Ya satu satunya adalah pak ganjar pranowo yg hrs jadi RI 1 nanti.. Baru bisa go on.. Bahkan lebih visioner.. Nanti.. Cuma orang di sekelilingnya nanti direkrut kabinetnya pak jokowi yg sekarang ini.. Skillful, royal dlll",1
Gak usah muluk muluk jadi indonesia emas....kalo hukum di indonesia di terapkan dengan benar maka ekonominya mengikuti..,1
"kalo koruptor di hukum mati dan miskinkan aja, pasti korupsi akan turun drastis dan udah jadi ikn sekarang 😅",0
IKN harus sukses.. Indonesia akan lebih maju kedepan nya.... Pemikiran bagus broo... 👍👍💪💪,1
Gw sih apa yg di exsekusi pa jokowi .optimis bakal jd sejarah yg membagakan indo. Nah cm ada kehawatiran sdkit karna mentok di ahir jabatan. takut nya yg kepilih jd psrdn orang yg slh yg g mau nerusin projek ikn. karna mrk ada dendam pribadi ingin merusak citra pajokowi. Gw doain orang yg punya ht busuk yg g ingin ikn terwujud. dan g ingin indo maju g terpilih .ya allah kabulkn lah doa ku amin amin yra,0
"aamiin, semoga dilanjutkan dan bukan bertolak balik seperti yg itu",1
"Menurut beberapa berita yg saya ketahui mengenai bahaya IKN yaitu mengenai konsesi HGU yg diberikan dalam jangka waktu yg sangat tidak wajar yaitu 190 thn lamanya yg disitu kemungkinan besar bisa terjadi penyelewengan oleh investor terhadap izin yg diberikan, mengingat aturan tersebut bisa membuat pemerintah tidak punya kendali atas pemanfaatan lahan.<br><a href=""http://www.youtube.com/results?search_query=%23cmiiw"">#cmiiw</a>",1
yap benar... mana yg investasi itu orang luar yg sangat licik,0
Biar saja IKN berjalan kemudian bakal di STOP Anis utk dijadikan ibu kota provinsi Kalimantan Timur.,0
Andai kata VOC masih berdiri.. mereka seneng banget bakal ikutan invest... kata VOC  kenapa gak bikin dari dulu.. jadi mereka gak kehabisan duit dan tentara tewas utk menguasai nusantara..  hahahahaha,0
"Bang Ngomongnya yg Pelan dong, jgn Buru2. Otak saya susah mencerna klo cepat2 gtu😅😅😅",1
"Itu namanya pemerataan ,,Indonesia  harus lebih maju ,,yg pasti pemajuan tiap2 daerah di Kalimantan,,,yg pasti abis duit banyak gak masalah asal kan jelas duit itu buat apa",1
"Apapun,yg pak Jokowi,lakukan,,pasti demi indonesia,,,,,yg nyiyir nyiyir,,,pak presiden,,pasti bukan lebelnya,,,presiden,,,,jenius tiada,lawan,,,,,",1
"kamu bisa meyakini 30 orang pintar dengan 1 fakta, tapi kamu tidak bisa meyakini 1 orang bodoh denga 30 fakta sekalipun<br>kata kata bapak b.j Habibie",1
"masih kecil kehitung nya, hutang indonesia itu 35-40% dari PDB, amerika aja lebih besar hutangnya dari pada PDB nya (150%)",1
Otak mu hebat bro tapi tolong di gunakan buat membangun klo loe memang cinta dengan tana air klo loe punya duit loe gunakan ide&quot; mu dalam bentuk nyata yang bisa kami tiru tak perlu banyak omong doang tapi loe kasih conto ini loe yang suda saya lakukan bukti nya jangan loe sama kan indonesia dengan negara lain untuk saat ini karna pak jokowi suda bikin pondasi untuk ke depan nya coba klo merasa suda pintar melebihi pak jokowi dan yang lain loh ikut nyapres deh biar klo jadi presiden ocehan mu itu bisa loe pratek kan ya....?,1
"kan di akhir katanya rakhat harus di beri pelajaran dulu, ya ini cara nya",1
@@user-sy4ok6zg9y pelajaran di buku beda dengan praktek di lapangan bro zaman sekarang tak perlu banyak ocehan bukti yang suda kita lakukan itu yang bisa di contoh itu suda pak Jokowi lakukan saat ini ingat teori dan praktek langsung jau beda kelas...,1
"Saya dari awal optimis dengan IKN tetapi saya juga agak sedikit skeptis apakah ini bisa berjalan sesuai rencana, takutnya ini tidak sesuai rencana awal pembangunan IKN karena banyaknya KKN. <br><a href=""http://www.youtube.com/results?search_query=%23sahkanuuperampasanaset"">#SAHKANUUPERAMPASANASET</a>.",1
Sejahterakan dulu hak rakyat  dulu agar rakyat adem tentram damai baru wujudkan ikn,1
"rakyat miskin itu 100% miskin lah, masa ada yang miskin tapi gak miskin😅",1
Ada ngomong nnti ganti presiden pasti proyeknya di tunda...<br><br>Pdhal saya di balikpapan salah satu kota penyangga liat pembangunan gila2an.. apa lagi proyek pertamina untuk membuat jalur pipa gas hingga ke IKN masih terus sampai saat ini.,0
Ide brilian dan spektakuler❤❤❤❤,1
"Positif thinking Bro....Pembangunan Nasional itu proces yg berkesinambungan , ini harus dilakukan menuju Indonesia Mas mencapai kesejahteraan rakyat di seluruh Indonesia...yg nama nya &quot; membangun &quot; awal nya banyak tantangan tapi pada akhir nya &quot; berhasil &quot;...bukti nyata ...dulu Indonesia negara tertinggal...sekarang Indonesia sesuai dgn tahapan pembangunan nasional sudah beranjak menjadi Indonesia Maju dgn pembangunan yg sudah - sedang dan yg akan dibangun ....Merdeka ...😎😎😎",1
Semoga sehat dan panjang umur buat presiden❤❤,1
"Mungkin IKN hari ini banyak menemukan kendala. Pro dan kontra karena pandangan persepsi, &amp; politik berbeda itu biasa. <br><br>Tapi saya yakin suatu saat kita, kemudian anak cucu kita bisa memanfaatkannya selama kita semua bisa respect terhadap karya dari bangsa dan negara Indonesia",1
"Indonesia itu ya Jawa, ya Batak, ya Dayak, Melayu, Bugis,Sunda dll. Indonesia adalah gabungan dari bermacam suku. Banggalah dengan asal usulmu !!!",1
"1.halu . ... faktanya miskin bnyak utang&amp; korup<br>2.tol ,kreta cepat,ikn . . . Smua utang G MAMPU BAYAR bsa dkuasai asing.<br>3.BALI,BOROBUDUR . . .LO BAZER . . . SEJAHTERAKAN   RAKYAT DULU<br>4 .INDONESIA bsa TER JERAT UTANG<br>5.BLOM FAKTA INDONESIA MISKIN FAKTANYA.",1
"IKN ini adalah salah satu proyek strategis menuju Indonesia emas. <br>Dan ini akan jadi simbol pemersatu dan pembangunan berkeadilan. Indonesia itu bukan hanya Jawa.. kami di Papua juga Indonesia. <br>Yg menolak IKN itu hanya org2 pesimis, tapi yakin nanti klo sudah jadi mereka2 yg menolak inilah yg paling depan menikmati hasil pembangunan IKN",0
"Yes saya sbg orang yang tinggal di  pulau Jawa ga mau egois, ingin melihat Indonesia ini sebagai Indonesia Sentris, bukan Jawa Sentris.. Agar Negara kemaritiman ini bisa bersatu dan berdaulat. Bismillah, semoga proyeknya dilancarkan dan tidak banyak fraud yang terjadi.",1
"Menurut saya sih ini bakar uang, APBN yang dimana untuk rakyat, digunakan untuk proyek ini, dan sampai berhutang. Saya hanya membaca ditahun depan dimana presiden baru belum tentu enak bisa jadi keterbalikan nya, karena presiden mendatang akan kesulitan untuk membayar hutang negara. Dan APBN nya digunakan untuk bayar hutang. Jadi mulai sekrang kita harus belajat prihatin, karna yang mendatang belum tentu enak",1
"ya kan ini juga untuk rakyat, ada benefit nya juga, tapi nanti",1
"selama indonesia tidak BERDAULAT, jangan harap jadi Indonesia emas 2045.<br>sedikit demi sedikit, semua Kedaulatan NKRI di renggut,<br>selama kebijakan pro oligarki selama itu pula keterpurukan kita. <br>Sorang pemimpin harus paham kondisi PENTING dan MENDESAK.<br>IKN mungkin penting tapi tidak mendesak. masih banyak hal yg lebih PENTING dan MENDESAK yg perlu dilakukan presiden.",0
"Di jawa pulau pusat pemerintahan aja masih ad desa yg  blom dpet aliran listrik, di sumatera masih ad jalan desa tanah lumpur sdh puluhan tahun padh lahan perlebunan mayoritas disana, papua ? ga ush di pertanyakan lgi mirisnya.<br>ini malah pindah ibukota.....",0
"biasanya yang kayak gitu suku pedalaman, seperti di sini ada baduy yang memang memilih untuk tradisional",1
Keren Raymond akhirnya menunjukan pengalamannya bertemu Presiden dan menjawab pertanyaan besar kenapa IKN harus tetap maju!!! Saya suka konsep penghijauan di tengah kota. Luar biasa banyak yang mendukung dan investor pun berdatangan. Isu negatif itu diciptakan karena dana itu nanti tidak bisa mengalir secara masif di pulau Jawa Sumatra lagi yang berakibat yang sering dapat uang dari hasil buruknya kebijakan dan retribusi ilegal tidak bisa lagi menggunakannya. ✧･ﾟ:*( ͡ꈍ ͜ʖ̫ ͡ꈍ )*:･ﾟ✧,1
Tapi bangun cuman ngutang dan ngutang yg menjadi beban anak cucu kita 😂dan lagian ekonomi sekarang lagi payah bagi rakyat menengah kebawah. Buat apa bangun cuman  untuk segilintir konglomerat aja dan pengusaha mending rakyat yg lebih membutuhkan karena kita rakyat banyak yg dibawah yg juga dipikirkan pemerintah jangan cuman penguasa aja ujung2 anak cucu kita yg bayar utang negara 😅😢,1
"​​@@HajiUlfa-hx7sdtidak apa utang asalkan tidak ada yang korupsi, sekarang jaman nya kredit, lihatlah kehidupan sekarang,semua yang mau berusaha kredit bisanya. Kalau jadi pemimpin tidak membangun itu kurang efektif /mlempem, lagi pula membangun itu membuka arena baru perputaran ekonomi masyarakat banyak.dan supaya orang orang yang duitnya yun Yunan dan yar yaran bisa infestasi sehingga duwitnya bisa beredar ke masyarakat tidak mandek di bank saja",0
"​@@sujarno7101Jangan nutup mata lah sekarang korupsi makin edan,,,😂😂😂",0
"Jngan bawa2 sumtra bang...sumtra tu kaya...kalau mau berdiri sendiri rakyat sumtra makmur.karna orang jawa di sebar ke sumatra sdi kasih tanah dan laian..jdi oerang tempatan susuah semua,mau cari mkn..tul gk yg  asal sumtra<br><br>?..wkwk",0
Rakyate makan nasi aja bingung <br>Kok buat ikn<br>Neng  amerika gsk direken<br>Ancaman dari penjajah cina,1
Ikan kerta cepat haya menggrogoti hak hak rakyat sampe anak cucu,0
"Sulit memang tapi harus selalu optimis. Karena kita termasuk yang tertinggal dalam kemajuan jaman dan teknologi, yang dimana sebenarnya kita belum siap menghadapi itu tetapi harus dipaksa oleh perkembangan jaman, sehingga banyak orang yang akhirnya mudah sekali di manipulasi oleh teknologi",0
ya... kan makanya disahkan buru buru itu biar menerima kenyataan,1
Saya sangat mendukung pembangunan IKN NUSANTARA<br>Smga tak ada yg korupsi<br>Tapi itu urusan Pemerintah yg penting mikir usaha sendiri buat masa depan,1
Yang bisa kita banggakan selama 10 tahun ini adalah Menteri Luar Negeri Ibu Retno Marsudi  yang selalu mewakili Indonesia karena Presiden Indonesia tidak pernah berbicara/ berpidato langsung di sidang PBB. 10 tahun dan tidak 1x pun!,1
Keren ya kamu 👏,1
Real banget bang. Kalau kita bilang Isa isu Isa isu. Besok aja pasti ada isu yang muncul ngk usah nunggu 1-2 tahun. Kalau kita ngk gerak siapa lagi ??   Ini buat Indonesia bukan buat orang tertentu saja. Kita seharusnya mendukung 100%.  soal IKN.,1
Yg paling membanggakan indonesia  dan nomer 1 di dunia. Kita negara yg beradab. Karna adab lebih tinggi dari ilmu dan ke harmonisan,1
"Ke Perancis nyari menara Eiffel, ke Indonesia nyari adabnya? 😂<br>Jelaskan ini ke forum internasional ngakak yang ada",1
"Terima kasih anak muda, Saya setuju banget dengan pemaparan mu, semoga IKN terus berlanjut walau ganti presiden....",1
SAYA SELALU PERCAYA HASIL KERJA PAK JOKOWI YNG SELAMA INI SELALU KOMITMEN DAN PUNYA VISI MISI YNG TEGAS CERMAT CERDAS TANGKAS DAN STAY HUMBLE WALAU DI CACI MAKI DAN DI ANGGAP GAK BERARTI !! MEREKA HANYA ORANG ORANG YNG TAKUT KEHILANGAN LAHAN BASAH ATAU KETIDAK MAMPUANNYA TUK BERKARYA !!! <br>JOKOWI BERSAMA TIMSESNYA SUDAH MEMBUKTIKAN BANYAK HAL !!! DIA BUKAN PENGHIANAT RAKYAT DAN BANGSANYA !!! ITU YNG KITA PERLU TAU !! DAN KEDEPANNYA HANYA PAK GANJAR YNG PUNYA KOMITMEN KESANA MAKANYA JANGAN SALAH PILIH !!! KITA KITALAH YNG MENENTUKAN SIAPA PRESIDENT BERIKUTNYA !!! PILIH YNG HASIL KERJANYA NYATA DAN BUKAN CUMA PANDAI BERETORIKA ATAU MENYUDUN KATA TAPI NOL BESAR HASILNYA !!! DAN JANGAN PULA MEMILIH YNG SDH BERKALI KALI MENCOBA TAPI TETAP GAGAL PULA !!! LEBIH BAIK JADI BAPAK BANGSA AJA !!! LEBIH TERHORMAT !! DAN TIDAK DI USIK MASA LALUNYA !! <br>PILIHLAH YNG CERDAS CEPAT MUDA CERMAT CEKATAN TANGKAS  DAN YNG TERPENTING SDH NYATA HASILNYA !!!,0
"Membangun untuk kemajuan itu Penting. Lebih penting utamakan kesejahteraan Rakyat, kualitas manusia (Pendidikan, Kesehatan). Bukan dengan hutang negara semakin mencekik.",1
"Apa 1 hal yang paling dibanggakan dari indonesia? Pertanyaan keren tapi mungkin jawabanya adalah AHLAK indonesia itu no 1, beragam etnis, budaya, dan ideologi tapi ahlaknya tetap satu! Ini yang mesti di bangun dan yg sangat urgent bukan IKN! Apalagi membangun IKN baru. Apakah IKN solusi pemerataan ekonomi biar gak jawa sentris? Yup tapi banyak solusi lain yg lebih efektif dan lebih efisien, kita bisa mulai dari membangun di desa, memajukan desa2 daripada membangun 1 kota baru dari nol? Bukannya kita punya ratusan desa yg butuh pembangunan? Lagian masalah tidak meratanya ekonomi indonesia bukan karna tidak adanya IKN atau mesti adanya IKN, masalah indonesia, masalah urgent indonesia adalah sistem kelola negara yg buruk, kita tidak benar2 membangun desa melainkan hanya mengucurkan dana ke desa tapi tidak ada pengelolaan yg baik jadi gak heran dana2 desa juga di korup, jangankan dana desa dana bos sekolah saja di korup ini bukti tata kelola negara kita dari yg terbawah saja gak beres, ahlak pejabat yg buruk, lalu pengen pindahin IKN baru dengan segala kejelekan tata kelolaan negara yg buruk? Lah itu sama saja memindahkan masalah2 mu ke tempat baru! Pengen niru sidney? Mereka kota maju, desa2nya sudah ikutan maju! mereka hanya memindahkan ibu kotanya bukan membangun IKN baru dari nol, mereka sudah punya tata kelola negara yang baik !! Sudah tau KKN bakalan ngikutin IKN brti kita harus beresin KKN dulu sebelum IKN, dan itu urgent lebih urgent dari IKN, membereskan ahlak pejabat lebih membanggakan untuk indonesia dan lebih memajukan indonesia, lebih solutif dan lebih keren daripada membangun IKN baru tapi para pejabat korup merajalela dan siap memangsa IKN dgn proyek2 jumbonya! Kalau anda ditanya apa yang paling membanggakan untuk indonesia di tahun 2045 ?maka jawab saja Ahlak indonesia no satu, kalau ahlaknya no 1 maka semua sektor juga bakalan ikut naik! IKN solusi? Bukan! Itu hanya akan memindahkan masalah indonesia ke kota baru!",1
